feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KNOP1	Lactobacillus	Lactobacillus	0.0844705184600223	0.0904504468103772	855	424	0.350627581728893	0.731388364056932
HADH	Streptococcus	Streptococcus	0.343575064336676	0.368031510436249	855	432	0.350802541925962	0.731448169153383
CENPL	Helicobacter	Helicobacter	0.0561159381432052	0.060138419915564	855	423	0.351026944637242	0.731610972566157
HNRNPA1P21	Prevotella	Prevotella	0.338290285160964	0.362772457447928	855	408	0.351336220043026	0.731950458422972
FBXL5	Prevotella	Prevotella	-0.339320987096584	0.364432059724259	855	404	0.352068937023532	0.731952052023974
PVT1	Helicobacter	Helicobacter	0.0571353233299379	0.0613049599830808	855	398	0.351609056013537	0.731952052023974
MOB2	Helicobacter	Helicobacter	0.0571356308337302	0.0613468212888517	855	401	0.351935038331195	0.731952052023974
FAM117A	Helicobacter	Helicobacter	0.0572454261460712	0.0614601562773012	855	402	0.351899383790879	0.731952052023974
KRT18P39	Streptococcus	Streptococcus	0.347351890237501	0.372781364386461	855	414	0.351712804524551	0.731952052023974
DAB1	Streptococcus	Streptococcus	0.342275689147494	0.367817281163158	855	425	0.352346238771427	0.732224103847521
RNF185	Lactobacillus	Lactobacillus	-0.0821721337623487	0.0883811593168343	855	425	0.352766272853813	0.732350774383572
TTK	Helicobacter	Helicobacter	0.0559383814793051	0.0602118423351571	855	439	0.353139543407758	0.732350774383572
EFS	Lactobacillus	Lactobacillus	-0.0837205512030226	0.0900977108818957	855	400	0.353039449865412	0.732350774383572
SMIM10L2B	Streptococcus	Streptococcus	-0.34577256413875	0.372132458579209	855	430	0.353067529651623	0.732350774383572
PAIP2B	Prevotella	Prevotella	0.343475002265235	0.369311372400272	855	411	0.352613820617413	0.732350774383572
SGO1	Streptococcus	Streptococcus	0.334683573950083	0.361643393804278	855	436	0.354993855297463	0.732382071255044
SCARA5	Lactobacillus	Lactobacillus	-0.0816809174596986	0.088046550352558	855	438	0.353826081490352	0.732382071255044
FAM107A	Lactobacillus	Lactobacillus	-0.0820517672107412	0.0886913015379168	855	439	0.355156574820028	0.732382071255044
HASPIN	Streptococcus	Streptococcus	0.339331903042878	0.366199413376995	855	445	0.354381237681177	0.732382071255044
FEZF1.AS1	Lactobacillus	Lactobacillus	-0.0822992415173671	0.0889624123105587	855	369	0.355176095085594	0.732382071255044
CDCA8	Prevotella	Prevotella	-0.336166827016616	0.362127674964158	855	461	0.353510505585659	0.732382071255044
TEF	Streptococcus	Streptococcus	-0.340154701291985	0.367138711611211	855	423	0.354448519982472	0.732382071255044
STK3	Helicobacter	Helicobacter	0.0562053789603174	0.060759480526897	855	450	0.355204279191668	0.732382071255044
COL4A1	Prevotella	Prevotella	-0.338109158895829	0.364947396018984	855	454	0.35447026267651	0.732382071255044
CLDN7	Helicobacter	Helicobacter	-0.0568486206103372	0.0613623895176276	855	450	0.354480227972538	0.732382071255044
SPP1	Streptococcus	Streptococcus	0.343463900114236	0.371294225475055	855	435	0.355205304558696	0.732382071255044
CLDN4	Helicobacter	Helicobacter	-0.057067352510671	0.0616753237100119	855	470	0.355079754856221	0.732382071255044
LINC00891	Streptococcus	Streptococcus	-0.346077438576151	0.373259349686313	855	415	0.354098202049336	0.732382071255044
TRPM2	Lactobacillus	Lactobacillus	0.0840615156321884	0.0908047928345899	855	451	0.354844824505481	0.732382071255044
CCNB1	Helicobacter	Helicobacter	0.0564393982122587	0.0610585824687321	855	437	0.355567631499498	0.732826940435899
SLC25A4	Streptococcus	Streptococcus	0.336694847397943	0.364637400870891	855	406	0.356077319162167	0.732987648748048
PTN	Lactobacillus	Lactobacillus	-0.0823727453975194	0.0892376278361632	855	383	0.356231997291551	0.732987648748048
TWNK	Streptococcus	Streptococcus	0.340870574429405	0.369240162554697	855	414	0.356182124387034	0.732987648748048
MARVELD3	Prevotella	Prevotella	-0.339828391014368	0.36810278929192	855	472	0.356171086078978	0.732987648748048
ADAMTSL1	Helicobacter	Helicobacter	0.0560402238228566	0.0607609975240913	855	419	0.356631080542534	0.733506952987523
CBFB	Streptococcus	Streptococcus	0.338081479024772	0.366816369893961	855	433	0.356965637754749	0.733893169726047
OBI1	Lactobacillus	Lactobacillus	0.0832861240114998	0.0903990073010593	855	430	0.357146772970644	0.733963775114353
PLAC9	Prevotella	Prevotella	-0.335070736241076	0.364156064062437	855	402	0.357766450472254	0.734331794893788
CASP2	Lactobacillus	Lactobacillus	0.0825659069467397	0.0897033657395727	855	425	0.357608162613675	0.734331794893788
VAMP2	Lactobacillus	Lactobacillus	-0.0828346043606965	0.0900212828953535	855	414	0.357746921629549	0.734331794893788
MAD2L1	Prevotella	Prevotella	-0.332955114762523	0.362068013147754	855	414	0.358046820085521	0.734564366058338
ZNF239	Helicobacter	Helicobacter	-0.0567332787331702	0.061710197909638	855	419	0.358173584890046	0.734564366058338
KIF20A	Helicobacter	Helicobacter	0.0546619806398049	0.0595441312535031	855	453	0.358875463479312	0.735400539916624
TFAP2A.AS2	Streptococcus	Streptococcus	0.341973017471695	0.372445070172964	855	403	0.358783433072168	0.735400539916624
GTPBP4	Streptococcus	Streptococcus	0.337871185619631	0.368695055500936	855	412	0.359718728441801	0.736254962871684
C3orf18	Streptococcus	Streptococcus	-0.34127261682562	0.372418777587535	855	421	0.359734174859105	0.736254962871684
CHEK2	Streptococcus	Streptococcus	0.341710242774872	0.372775154920946	855	435	0.35957808763727	0.736254962871684
CHTF18	Prevotella	Prevotella	-0.336361680954057	0.367784769066596	855	419	0.360681697427936	0.737892179680719
SNX10	Streptococcus	Streptococcus	0.332826020898075	0.364702868156448	855	441	0.361714638484834	0.7397027371878
DLGAP5	Prevotella	Prevotella	-0.325631490248048	0.357422988083709	855	457	0.362525739693011	0.739848448353083
MYL6	Helicobacter	Helicobacter	0.0556996917478387	0.0611263170182786	855	377	0.362436654636441	0.739848448353083
FCER1A	Prevotella	Prevotella	0.335792149583816	0.368128111141704	855	416	0.361942839447484	0.739848448353083
DCLRE1B	Helicobacter	Helicobacter	0.056198096535933	0.0616779399354082	855	438	0.362472904566646	0.739848448353083
XKR4	Streptococcus	Streptococcus	-0.339937563602518	0.372873644461854	855	472	0.36220145626644	0.739848448353083
ENPP6	Lactobacillus	Lactobacillus	-0.0810062695159889	0.0891701268962089	855	436	0.363900282017687	0.742350636510989
PI16	Lactobacillus	Lactobacillus	-0.080761285398948	0.0890243378355401	855	390	0.364567917823236	0.743409294093058
CCNF	Helicobacter	Helicobacter	0.0549434054408758	0.0606641109493997	855	424	0.365352312561979	0.744705080639989
BRIP1	Prevotella	Prevotella	-0.326020850761774	0.36026466024545	855	422	0.3657495606096	0.744782807658091
NCAPH	Streptococcus	Streptococcus	0.32964034449876	0.364534525975792	855	440	0.366104828436813	0.744782807658091
SLC6A4	Helicobacter	Helicobacter	0.0552588747312757	0.0611067356468085	855	433	0.36609240548832	0.744782807658091
RPS6KA6	Helicobacter	Helicobacter	-0.0555174587237696	0.0613678589994555	855	426	0.365898622291092	0.744782807658091
TMEM25	Lactobacillus	Lactobacillus	-0.081940169718397	0.0906197217983315	855	424	0.366135228244718	0.744782807658091
CIMAP2	Prevotella	Prevotella	-0.33362908358797	0.36909430823596	855	368	0.366298026621541	0.744810952870152
NOX4	Streptococcus	Streptococcus	0.333889067412464	0.369571806220833	855	407	0.36654421020477	0.745008557326769
HJURP	Streptococcus	Streptococcus	0.324050075970825	0.35911341356512	855	453	0.367120857637074	0.745015601348734
SNX10	Lactobacillus	Lactobacillus	-0.0799941756015591	0.0886006248204106	855	441	0.366854994211855	0.745015601348734
ORC6	Prevotella	Prevotella	-0.325309979450051	0.361050586473719	855	417	0.367838824707578	0.745015601348734
CDC45	Lactobacillus	Lactobacillus	-0.0800986355024384	0.0888601838760955	855	438	0.367630921843181	0.745015601348734
SPC25	Streptococcus	Streptococcus	0.331458662593253	0.368075072949384	855	461	0.368099386074636	0.745015601348734
AURKA	Prevotella	Prevotella	-0.327514867947651	0.363964622722861	855	440	0.368453335389929	0.745015601348734
HEATR1	Prevotella	Prevotella	0.329420475288779	0.365675330856561	855	431	0.367920849465935	0.745015601348734
GPER1	Lactobacillus	Lactobacillus	0.081027205992119	0.0899929081259287	855	423	0.368176976184565	0.745015601348734
LOC105371401	Prevotella	Prevotella	-0.330564460761151	0.36711892360216	855	363	0.36814742200538	0.745015601348734
TLE4	Helicobacter	Helicobacter	0.0554036710788439	0.0615478023880671	855	444	0.368283438583871	0.745015601348734
FOXN3	Prevotella	Prevotella	0.331664084988924	0.368460555666451	855	420	0.368303883602812	0.745015601348734
SCIRT	Lactobacillus	Lactobacillus	0.0816960803691333	0.0905835940101153	855	398	0.367373182029699	0.745015601348734
P3H1	Helicobacter	Helicobacter	0.0555467293525904	0.061732677966137	855	436	0.368484716427084	0.745015601348734
LOC101929532	Streptococcus	Streptococcus	0.334109124415815	0.371563380610419	855	389	0.368802053294441	0.745355806981491
HTRA4	Lactobacillus	Lactobacillus	-0.0804689894514731	0.0896359018545533	855	395	0.369583116384553	0.74630552044838
RRP12	Prevotella	Prevotella	-0.329259555066063	0.366873096281586	855	409	0.369719754830127	0.74630552044838
RRP12	Lactobacillus	Lactobacillus	0.0809625062263511	0.0901616284739097	855	409	0.369455715724282	0.74630552044838
VIT	Streptococcus	Streptococcus	-0.328673632286532	0.366426639228479	855	389	0.36998929796649	0.746548220271369
RAD51D	Lactobacillus	Lactobacillus	-0.0790139646398553	0.0881708514886714	855	443	0.370428755066308	0.747008059469224
CYTOR	Streptococcus	Streptococcus	0.331770556065704	0.370286810121967	855	400	0.370515997496735	0.747008059469224
ADAMTS12	Lactobacillus	Lactobacillus	-0.0779682831450731	0.0871184887978687	855	432	0.371057703394746	0.747798676732661
FOXM1	Prevotella	Prevotella	-0.321498563760827	0.359372872697459	855	449	0.371249149693303	0.747883057399884
KLHDC2	Lactobacillus	Lactobacillus	0.0805477040506521	0.0901245596171896	855	442	0.371715597259616	0.748521138259396
GADD45B	Helicobacter	Helicobacter	0.0550844919401651	0.0616567372538691	855	414	0.371893023008597	0.748576938423101
MPI	Helicobacter	Helicobacter	-0.0548138480847259	0.0614350181831887	855	412	0.372525247110322	0.74954778090608
PRIMA1	Helicobacter	Helicobacter	0.0544488090988911	0.0610819578370702	855	416	0.372964081503133	0.749827264783139
FOXD2	Prevotella	Prevotella	-0.327944663379477	0.367787585855077	855	419	0.372823191611003	0.749827264783139
SH3GL2	Prevotella	Prevotella	-0.317830884360193	0.356685757337164	855	396	0.373145711009399	0.749890898330785
SLC5A6	Lactobacillus	Lactobacillus	0.0802492147421412	0.0901167810789762	855	438	0.373448425050222	0.749896435843819
PVT1	Prevotella	Prevotella	0.326492305372124	0.366604905060816	855	398	0.373404915463323	0.749896435843819
STIL	Helicobacter	Helicobacter	0.052351392464385	0.0588097570696115	855	437	0.373620294812171	0.749940374974249
NUF2	Prevotella	Prevotella	-0.315913178901251	0.355474318164914	855	438	0.374411283114697	0.750323212654703
GTSE1	Helicobacter	Helicobacter	0.0532161730054107	0.0598571811999746	855	445	0.374226722958976	0.750323212654703
PLAC9	Lactobacillus	Lactobacillus	-0.0795824650858127	0.0894938988094089	855	402	0.374120529810792	0.750323212654703
PAIP2B	Streptococcus	Streptococcus	-0.332034391277569	0.373594916099409	855	411	0.374386438792122	0.750323212654703
COL1A1	Helicobacter	Helicobacter	0.0534437178978002	0.0602424737209451	855	456	0.375252891068736	0.750353381658989
UHRF1	Streptococcus	Streptococcus	0.322598550121555	0.363590593936145	855	443	0.375191449668245	0.750353381658989
STRA6	Streptococcus	Streptococcus	0.325527645450634	0.36699237272924	855	369	0.37532215743473	0.750353381658989
CAD	Lactobacillus	Lactobacillus	0.079353470724113	0.0894831063818853	855	437	0.375438606066985	0.750353381658989
SLC7A8	Helicobacter	Helicobacter	-0.0542119418361442	0.0611563341091423	855	437	0.37562690285849	0.750353381658989
SNHG4	Lactobacillus	Lactobacillus	-0.0800185506841673	0.0901065885132562	855	432	0.374768982604881	0.750353381658989
GPER1	Prevotella	Prevotella	-0.324610516121087	0.366186563024398	855	423	0.375619582505119	0.750353381658989
TUBB2A	Lactobacillus	Lactobacillus	-0.080429657346472	0.0906536344873627	855	414	0.375212082514538	0.750353381658989
GPATCH4	Streptococcus	Streptococcus	0.330202786174813	0.372714831299769	855	413	0.375900998462735	0.750601035269039
ANKRD65	Lactobacillus	Lactobacillus	-0.0803511461897414	0.0907421862666403	855	430	0.376144037483153	0.750786501962382
TEF	Prevotella	Prevotella	0.321118267005053	0.36292919310049	855	423	0.376517220966123	0.751231486364971
ARHGAP11A	Streptococcus	Streptococcus	0.31620729003517	0.357982168618809	855	437	0.377321773090587	0.751684747582785
TMEM26	Prevotella	Prevotella	0.314798593932387	0.357399982226262	855	423	0.37867430284641	0.751684747582785
FAM72A	Prevotella	Prevotella	-0.31359896065677	0.355938159535524	855	414	0.378540641869511	0.751684747582785
DEPDC1B	Streptococcus	Streptococcus	0.321881070858649	0.364366568345918	855	432	0.377270791820118	0.751684747582785
MTFR1L	Lactobacillus	Lactobacillus	-0.077987983542674	0.0885491049150993	855	415	0.378712423813652	0.751684747582785
CCNB2	Prevotella	Prevotella	-0.320674926218704	0.363294906834591	855	449	0.37765639854774	0.751684747582785
DUXAP8	Helicobacter	Helicobacter	-0.0537032036378174	0.0609255461263763	855	387	0.378320392655795	0.751684747582785
SH3BGR	Streptococcus	Streptococcus	0.325810591071344	0.369632100370357	855	357	0.378326149560259	0.751684747582785
SLX4IP	Streptococcus	Streptococcus	-0.325418737658334	0.369592897448697	855	446	0.378849112781724	0.751684747582785
TOMM40P4	Streptococcus	Streptococcus	-0.327734924468476	0.371147226837846	855	435	0.377468874661713	0.751684747582785
ZNF485	Helicobacter	Helicobacter	-0.0541080407306717	0.0614166147178022	855	428	0.378567121239808	0.751684747582785
CEP135	Helicobacter	Helicobacter	0.0540691396696277	0.0613493756704477	855	429	0.378387832484933	0.751684747582785
CPEB2	Helicobacter	Helicobacter	-0.0544125708416142	0.0615842945529957	855	429	0.37719133953448	0.751684747582785
DCAF5	Streptococcus	Streptococcus	-0.329730162334042	0.373595121040734	855	409	0.377709327116502	0.751684747582785
PYGM	Helicobacter	Helicobacter	0.0538210441149958	0.0612093420082971	855	361	0.379490360276435	0.751979398608788
LINC01914	Streptococcus	Streptococcus	0.325503972944146	0.370293447900654	855	390	0.379626522000909	0.751979398608788
ZNF536	Streptococcus	Streptococcus	-0.325550798198421	0.370163081345276	855	434	0.37939026381624	0.751979398608788
NEIL3	Streptococcus	Streptococcus	0.325343473870706	0.370206508642702	855	420	0.379749596297438	0.751979398608788
IGHV3.19	Helicobacter	Helicobacter	-0.0540592636172259	0.0614383042492125	855	355	0.379165118590153	0.751979398608788
ADCYAP1R1	Streptococcus	Streptococcus	-0.324758255354885	0.369813030317178	855	370	0.380100584236644	0.752376453358362
RPRM	Lactobacillus	Lactobacillus	0.0779461404711587	0.0889168536262044	855	426	0.380941966281184	0.753743502732853
NCAPG2	Lactobacillus	Lactobacillus	-0.0783618512966964	0.0895861736738532	855	423	0.381979519134702	0.754597824981886
LINC01614	Lactobacillus	Lactobacillus	-0.0786542937530511	0.0898889498420753	855	361	0.38181251999231	0.754597824981886
ATP13A3	Lactobacillus	Lactobacillus	0.078865619937825	0.0902188094067407	855	408	0.382278655772374	0.754597824981886
UBAP1	Prevotella	Prevotella	0.321789992151354	0.368088463397222	855	391	0.382246125927905	0.754597824981886
PGA3	Lactobacillus	Lactobacillus	0.0790950352754546	0.0904187308363115	855	407	0.381949810679408	0.754597824981886
CCDC107	Streptococcus	Streptococcus	0.325721731463322	0.372611843326287	855	416	0.382279258135823	0.754597824981886
DCAF5	Prevotella	Prevotella	0.32248371132102	0.369311574991792	855	409	0.382799731876097	0.755327016330104
POLR1A	Lactobacillus	Lactobacillus	0.0792526489609307	0.0908020351416152	855	444	0.38301508035618	0.75545380740864
GRIA4	Prevotella	Prevotella	0.317243485620647	0.363802826070906	855	400	0.383443783078725	0.756001149603164
MTFR2	Streptococcus	Streptococcus	0.316406834365577	0.36341315764363	855	428	0.384189637880868	0.757173113679284
KIF14	Helicobacter	Helicobacter	0.0503146211871862	0.0579624805023101	855	438	0.385609518569933	0.757880343101283
CLDN1	Streptococcus	Streptococcus	-0.31693000254747	0.36454617195957	855	435	0.384883752046268	0.757880343101283
ADHFE1	Helicobacter	Helicobacter	-0.0527869176105107	0.0607003029343052	855	427	0.38474740698287	0.757880343101283
GPM6A	Helicobacter	Helicobacter	0.0532539092890416	0.0613300839245449	855	412	0.385466599155427	0.757880343101283
CEP135	Streptococcus	Streptococcus	-0.322460765845559	0.371125744583248	855	429	0.385162700439382	0.757880343101283
MTND5P28	Lactobacillus	Lactobacillus	-0.078632869864065	0.0905381238887822	855	410	0.385363031173672	0.757880343101283
ACADVL	Lactobacillus	Lactobacillus	0.0787099863195068	0.0905790630221381	855	427	0.385112151924674	0.757880343101283
ACOX3	Prevotella	Prevotella	-0.315264035798173	0.363719952362372	855	407	0.38630918340661	0.7589571383234
DDIAS	Lactobacillus	Lactobacillus	-0.0760658397552997	0.087864400474129	855	416	0.386889100587788	0.759797919457557
CCDC150	Prevotella	Prevotella	0.311766784459049	0.360445050517174	855	412	0.387310804362737	0.760135076798316
PRC1	Prevotella	Prevotella	-0.316752271504896	0.366250659160081	855	403	0.387364835136422	0.760135076798316
PBK	Streptococcus	Streptococcus	0.317979174260278	0.368309597606489	855	437	0.388190253177286	0.761420773973489
CSE1L	Prevotella	Prevotella	0.317145617516406	0.367448176494234	855	430	0.388324594726479	0.761420773973489
TRIM31.AS1	Helicobacter	Helicobacter	-0.0529758687679228	0.0613985159147121	855	418	0.388480088302607	0.761427064489626
MTHFD1L	Streptococcus	Streptococcus	0.300182019586393	0.348158906615391	855	438	0.38882186544439	0.761642319759548
NPPC	Streptococcus	Streptococcus	-0.317460801899006	0.368374471413397	855	506	0.389047371188368	0.761642319759548
BLACAT1	Helicobacter	Helicobacter	0.052629018939432	0.0611001546184457	855	370	0.389284894061523	0.761642319759548
MAPK15	Streptococcus	Streptococcus	-0.318684448430598	0.370231516389604	855	403	0.389607351641677	0.761642319759548
NEIL3	Helicobacter	Helicobacter	0.0526813249369735	0.0611974202971828	855	420	0.389567971133757	0.761642319759548
SPINK7	Helicobacter	Helicobacter	-0.0528572063444079	0.0614131673994487	855	364	0.389656210788985	0.761642319759548
LGALS9B	Lactobacillus	Lactobacillus	0.0778475316514766	0.0904142167165202	855	376	0.389475706680939	0.761642319759548
NCAPG	Streptococcus	Streptococcus	0.313800668019732	0.36475968171451	855	444	0.389869712003745	0.761761844477814
LRRC8D	Streptococcus	Streptococcus	-0.319178296855337	0.37119918116532	855	423	0.390110481827646	0.761934534819621
GPATCH4	Prevotella	Prevotella	-0.316668532216228	0.368441378427717	855	413	0.390317559285823	0.762041310593172
MAL	Lactobacillus	Lactobacillus	-0.0738052828240405	0.0859223316918922	855	410	0.390595812995074	0.762286910607092
TMEM26	Streptococcus	Streptococcus	-0.310143499184183	0.361545368900891	855	423	0.391229908679854	0.762631400935388
TMEM35A	Streptococcus	Streptococcus	-0.318328142336582	0.370970610885121	855	382	0.39108201309595	0.762631400935388
CIMAP2	Streptococcus	Streptococcus	0.320346970317857	0.37337533426599	855	368	0.391148012132313	0.762631400935388
TOMM40P4	Prevotella	Prevotella	0.314445401246725	0.36689174771738	855	435	0.391657854205419	0.763168071327784
NT5C1A	Lactobacillus	Lactobacillus	-0.0758335831843018	0.0885201185665593	855	423	0.391862444345052	0.763191503725264
MCM4	Streptococcus	Streptococcus	0.317121958136526	0.37038229499741	855	412	0.392127794614041	0.763191503725264
MTUS2	Prevotella	Prevotella	0.315031103306218	0.367908442558673	855	347	0.392086839403119	0.763191503725264
GAD1	Helicobacter	Helicobacter	0.0525671421062242	0.0614598286064456	855	375	0.392621431428424	0.763557820747616
P3H1	Streptococcus	Streptococcus	0.319495198782465	0.373444486189558	855	436	0.392495862499569	0.763557820747616
SMPD1	Lactobacillus	Lactobacillus	-0.0770099766786404	0.0902071759509573	855	423	0.393511352809211	0.764149740113724
FNDC5	Lactobacillus	Lactobacillus	-0.0771894208588723	0.0904222978576378	855	420	0.393537116158568	0.764149740113724
B3GALT4	Streptococcus	Streptococcus	0.317762880515015	0.3721436241354	855	415	0.393416975435741	0.764149740113724
CHTF18	Helicobacter	Helicobacter	0.0525192558859392	0.0615022609865898	855	419	0.393378971623128	0.764149740113724
PAIP2	Lactobacillus	Lactobacillus	-0.0768108717628526	0.0900417240704924	855	413	0.393867375473308	0.764197468904362
LOC101929532	Prevotella	Prevotella	-0.313423762560707	0.367303129977296	855	389	0.393727595151932	0.764197468904362
TMPO	Lactobacillus	Lactobacillus	0.0769668929946116	0.090254633410118	855	426	0.394024609448875	0.764205991948943
ENPP3	Helicobacter	Helicobacter	0.0522573653753198	0.0613058573430897	855	394	0.394230224542287	0.764308306596135
CLDN1	Prevotella	Prevotella	0.306752917627714	0.360366378845023	855	435	0.394884325284305	0.765279700163381
ORC1	Prevotella	Prevotella	-0.310255762895094	0.364612881810494	855	425	0.395054677690184	0.765313207458705
PDE2A	Streptococcus	Streptococcus	-0.316516809041288	0.372358558264107	855	395	0.395546761954796	0.765969717185895
E2F7	Streptococcus	Streptococcus	0.308781643784276	0.364016631497254	855	425	0.396530905604878	0.76757821448873
HOXA11.AS	Lactobacillus	Lactobacillus	0.0767863681890883	0.0905692331493084	855	360	0.396777410895761	0.767758148018113
ANGPT2	Lactobacillus	Lactobacillus	-0.0759749812349653	0.0896579630767048	855	409	0.397018328631135	0.767927134683046
NEK2	Prevotella	Prevotella	-0.300836145066985	0.355561505837748	855	442	0.397742336255888	0.76871182223518
FAM91A1	Streptococcus	Streptococcus	-0.309064647734352	0.365286288981393	855	428	0.397741595705529	0.76871182223518
MTATP6P26	Helicobacter	Helicobacter	0.052220454386621	0.061738624002092	855	418	0.397885239188929	0.76871182223518
TINF2	Lactobacillus	Lactobacillus	-0.0759873923832124	0.0899016336505806	855	417	0.39822159385012	0.768833436910036
SLITRK3	Helicobacter	Helicobacter	0.0517709391680016	0.0612552780771043	855	402	0.398255720319399	0.768833436910036
SHCBP1	Lactobacillus	Lactobacillus	-0.0747139924602249	0.088442657525219	855	434	0.398475432736839	0.768960696134387
GHRL	Helicobacter	Helicobacter	-0.0518108321996237	0.0613695959183213	855	388	0.398771629204356	0.769235395841737
HPCAL4	Lactobacillus	Lactobacillus	-0.0742553943534367	0.0880269981777742	855	420	0.399157119948913	0.769385350711089
PTGR1	Prevotella	Prevotella	-0.30578820200607	0.362431068283732	855	391	0.399066841226865	0.769385350711089
KIF2C	Prevotella	Prevotella	-0.304078967249966	0.360659429113628	855	442	0.399399127176307	0.769555158335851
PCSK2	Prevotella	Prevotella	0.304338591918755	0.361150805898753	855	435	0.399638523071337	0.769719805607351
RUNX1	Streptococcus	Streptococcus	-0.303156175638325	0.360624239816998	855	439	0.400784750927083	0.769960250262273
WDR62	Prevotella	Prevotella	-0.301713272449014	0.358950927309263	855	425	0.400841306286539	0.769960250262273
BTG2	Helicobacter	Helicobacter	0.0508724259093525	0.0604591002130253	855	393	0.400341007408267	0.769960250262273
ZNF367	Lactobacillus	Lactobacillus	-0.074831856066961	0.0890082609936246	855	408	0.400736294812439	0.769960250262273
ZNF469	Streptococcus	Streptococcus	0.311560590861646	0.370371876784028	855	394	0.400467065800238	0.769960250262273
F2R	Helicobacter	Helicobacter	0.0515562359801458	0.0613005355238038	855	430	0.400562029542498	0.769960250262273
SMIM10L2B	Prevotella	Prevotella	0.30964766503375	0.367865683043733	855	430	0.400169918220316	0.769960250262273
KIF4A	Streptococcus	Streptococcus	0.303204717051823	0.36131044033734	855	439	0.401604187429884	0.770537581408066
PABPC1L	Helicobacter	Helicobacter	-0.0511230987216886	0.06091892337076	855	419	0.401593885084591	0.770537581408066
ATP1A2	Prevotella	Prevotella	0.307030583747017	0.36581210747927	855	384	0.401530374300798	0.770537581408066
STRA6	Prevotella	Prevotella	-0.304118555649004	0.36278453210269	855	369	0.402103931388778	0.771200482141883
PMP2	Streptococcus	Streptococcus	-0.308610872685882	0.368448529072669	855	427	0.402493578162277	0.771220252413753
TGIF1	Prevotella	Prevotella	-0.305538737693488	0.36484541552229	855	415	0.402576971759979	0.771220252413753
TOM1L2	Streptococcus	Streptococcus	-0.310247799786208	0.370433529354809	855	418	0.402532536040763	0.771220252413753
ECT2	Helicobacter	Helicobacter	0.0490808836528347	0.0586283485842029	855	430	0.402742291245599	0.771241461596322
CPEB3	Streptococcus	Streptococcus	-0.311701199217785	0.372486505260083	855	409	0.402933692937681	0.771312582193111
TIMELESS	Prevotella	Prevotella	-0.301218839620903	0.361242981816085	855	436	0.404605699404498	0.771559304737792
RNFT2	Prevotella	Prevotella	-0.301975919398515	0.361853737931803	855	412	0.404220068015544	0.771559304737792
ACOX3	Streptococcus	Streptococcus	0.307157482416537	0.367938642677989	855	407	0.404061640842391	0.771559304737792
DIAPH3	Streptococcus	Streptococcus	0.308859091108096	0.370384518801336	855	458	0.404578824150538	0.771559304737792
PAIP2	Streptococcus	Streptococcus	0.309664924109929	0.370634801829244	855	413	0.403671994052969	0.771559304737792
MAB21L1	Streptococcus	Streptococcus	-0.309330719116075	0.370525416953508	855	390	0.404040707791429	0.771559304737792
ZNF485	Lactobacillus	Lactobacillus	0.0754741605294278	0.0902598099549127	855	428	0.403284484369707	0.771559304737792
IGHV3.19	Streptococcus	Streptococcus	-0.310412358148301	0.371663707433695	855	355	0.40384184635321	0.771559304737792
PKHD1L1	Prevotella	Prevotella	0.307844968247398	0.368306608225352	855	429	0.403480739913471	0.771559304737792
ZNF239	Prevotella	Prevotella	0.307754719386012	0.369028236087107	855	419	0.404538201835487	0.771559304737792
CDCA5	Prevotella	Prevotella	-0.299450875726941	0.359588447767999	855	442	0.405214291291422	0.772019609981191
SHCBP1	Streptococcus	Streptococcus	0.301908090982618	0.364052634303718	855	434	0.407168946738525	0.772019609981191
UBE2T	Lactobacillus	Lactobacillus	-0.0734455414187796	0.0885404342551461	855	436	0.407046709206697	0.772019609981191
DCLK3	Streptococcus	Streptococcus	0.304227806174395	0.365302751400479	855	418	0.405186069376725	0.772019609981191
PCLAF	Streptococcus	Streptococcus	0.305428283187605	0.367111764981983	855	445	0.40565627446864	0.772019609981191
FXYD1	Prevotella	Prevotella	0.301659643985529	0.363440859445339	855	391	0.406766302669608	0.772019609981191
NCOA4	Streptococcus	Streptococcus	-0.305861411556696	0.367859896597064	855	401	0.40594664347007	0.772019609981191
LHPP	Lactobacillus	Lactobacillus	-0.0743957998916843	0.0894892121884432	855	428	0.406016347832793	0.772019609981191
MINDY1	Lactobacillus	Lactobacillus	0.0742835207461534	0.0896025622410982	855	438	0.407318496222933	0.772019609981191
JDP2	Lactobacillus	Lactobacillus	-0.0745704174088175	0.0897833304972408	855	413	0.406455896961848	0.772019609981191
HEATR1	Streptococcus	Streptococcus	-0.306471988757391	0.369916701083641	855	431	0.407626354070069	0.772019609981191
EPHB2	Lactobacillus	Lactobacillus	-0.0746187125563161	0.089971929384341	855	412	0.407136401584167	0.772019609981191
HROB	Lactobacillus	Lactobacillus	-0.0745932519670395	0.0898522886291033	855	421	0.406672416076084	0.772019609981191
ZNF485	Streptococcus	Streptococcus	-0.309027551171592	0.371532499195529	855	428	0.4057757518105	0.772019609981191
SUV39H2	Helicobacter	Helicobacter	0.051013509994667	0.061420740348037	855	430	0.406456656688026	0.772019609981191
FAM110D	Helicobacter	Helicobacter	0.0512377390448608	0.0616742687204363	855	421	0.40633158024001	0.772019609981191
KNSTRN	Lactobacillus	Lactobacillus	0.0750534769497991	0.0905854660949316	855	446	0.407598889576846	0.772019609981191
